run_dir,output_path,best_val_loss,best_epoch,n_params,loss_recon,loss_kl_lat,loss_kl_mix,loss_smooth,loss_ent,loss_align,loss_l1,MSE,RMSE,MAE,Pearson,Spearman,CCC,Cosine,JSD,Hellinger,EMD
W.2025-11-01_230742.a5f53e17,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_230742.a5f53e17,0.213744774,500,60503,0.1,0.001,0,0.2,0,0.1,0.001,0.026130887,0.161650509,0.074854762,0.074689994,-0.011706115,0.093894992,0.211723026,0.52894746,0.833332071,0.036400735
W.2025-11-02_125905.326421f8,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_125905.326421f8,0.234404042,500,60503,0.05,0.05,0,0.05,-0.05,0.5,0.001,0.02638124,0.162423027,0.074763212,0.036267993,0.011424844,0.013656227,0.196520306,0.520513727,0.821382546,0.040547566
W.2025-11-02_171539.88e03f8d,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_171539.88e03f8d,0.619294167,500,60503,0.2,0.01,2,0.1,-0.1,0,0.0001,0.026567663,0.1629959,0.067073944,0.208392974,0.153485149,0.265235102,0.308879064,0.467652273,0.769857498,0.030609602
W.2025-11-02_014957.0ca329a1,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_014957.0ca329a1,0.374340177,500,60503,0.05,0.05,1,0.05,-0.1,0.5,0.0001,0.026571832,0.163008688,0.077820623,-0.046330813,-0.112819395,-0.025028473,0.146743889,0.541676276,0.84126348,0.047374117
W.2025-11-02_103651.98984b01,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_103651.98984b01,0.208479777,500,60503,0.1,0.001,0,0,0,0.1,0,0.026575746,0.163020692,0.071557749,0.149780136,0.018941045,0.16940199,0.266975489,0.499276161,0.801386463,0.037066075
W.2025-11-02_012555.c643367b,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_012555.c643367b,0.471096039,500,60503,0.1,0.05,0.5,0.2,-0.05,0.1,0.0001,0.026605583,0.16311218,0.071089597,0.156987014,-0.00228494,0.19379049,0.286011798,0.493863952,0.793488253,0.039536675
W.2025-11-01_205118.403113ce,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_205118.403113ce,0.629662514,500,60503,0.2,0.05,0.5,0.2,-0.05,0.5,0.0001,0.026645791,0.163235385,0.077780148,-0.044027204,-0.082675987,-0.0297969,0.151139532,0.547236422,0.84626701,0.045304997
W.2025-11-02_101810.bbdebe78,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_101810.bbdebe78,0.631263733,192,60503,0.2,0.001,2,0,-0.1,0.1,0,0.026832036,0.163804871,0.072143292,0.131521237,0.063218301,0.161790815,0.246381221,0.50514008,0.806731924,0.032671262
W.2025-11-01_193851.e98cd611,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_193851.e98cd611,0.263805121,500,60503,0.1,0.01,0,0.05,0,0.5,0,0.026913035,0.164051928,0.077469124,-0.038903692,-0.027616108,-0.025989186,0.164976258,0.535472168,0.835012429,0.050403113
W.2025-11-02_022157.9a009fab,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_022157.9a009fab,0.41583845,500,60503,0.2,0.001,0,0.1,0,0.1,0,0.027145008,0.164757421,0.072319071,0.134241997,0.032718022,0.14872847,0.245937728,0.514963994,0.82070525,0.029592806
W.2025-11-02_145549.3d71951b,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_145549.3d71951b,0.571501672,500,60503,0.2,0.01,0.5,0.2,-0.05,0.5,0.001,0.027175767,0.164850741,0.076286838,0.009410819,-0.05625586,0.003395182,0.177644753,0.532485978,0.832355048,0.045826816
W.2025-11-02_133905.9ddb8c39,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_133905.9ddb8c39,0.694175661,173,60503,0.2,0.001,2,0.2,-0.1,0.1,0.001,0.027265273,0.165121996,0.077977447,-0.045546422,-0.072141573,-0.01993396,0.135878791,0.551909299,0.851048886,0.043827201
W.2025-11-02_130807.ab48b295,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_130807.ab48b295,0.273682922,142,60503,0.05,0.001,2,0.05,-0.05,0.5,0,0.027297056,0.165218207,0.076490677,0.002528766,0.020644666,-0.000426455,0.171992357,0.533092244,0.83295942,0.042865636
W.2025-11-01_191353.e8115f04,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_191353.e8115f04,0.327364326,500,60503,0.1,0.01,0.5,0.05,-0.05,0,0.001,0.027416834,0.165580295,0.07390341,0.094383331,0.041833667,0.11222828,0.221545233,0.524829433,0.830652405,0.033409662
W.2025-11-02_150824.f46820cf,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_150824.f46820cf,0.610575736,500,60503,0.2,0.05,0,0.1,0,0.5,0.001,0.027774603,0.166657141,0.075968011,0.01560473,0.044021489,0.009153719,0.188150809,0.526841394,0.829327056,0.046690294
W.2025-11-01_230510.cec919eb,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_230510.cec919eb,0.250586271,194,60503,0.05,0.001,1,0.05,-0.05,0.1,0,0.027827509,0.166815792,0.078170386,-0.04581729,0.010263529,-0.03619419,0.137439404,0.54607164,0.845791655,0.045084369
W.2025-11-02_141924.dcf1529f,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_141924.dcf1529f,0.734884202,500,60503,0.2,0.05,1,0,-0.1,0.5,0.0001,0.027929421,0.167120979,0.076601777,-0.004108418,0.01088225,0.000957719,0.170809735,0.535730185,0.837286742,0.045297374
W.2025-11-01_224152.18693634,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_224152.18693634,0.419944495,500,60503,0.05,0.05,0.5,0.2,-0.1,0.1,0,0.027956716,0.167202621,0.078800454,-0.050898921,-0.059933377,-0.040409182,0.119509964,0.580945162,0.882705244,0.037391049
W.2025-11-02_051809.418dde22,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_051809.418dde22,0.503085256,500,60503,0.2,0.001,2,0,-0.05,0,0,0.028005102,0.167347249,0.057531936,0.377773994,0.220943079,0.41437926,0.436657031,0.388386524,0.668838936,0.030314782
W.2025-11-02_013059.1a2d0a66,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_013059.1a2d0a66,0.547084868,312,60503,0.2,0.001,1,0,-0.05,0.1,0.0001,0.028005229,0.16734763,0.075349449,0.028906277,0.020316813,0.005758719,0.186984868,0.53133514,0.835058995,0.040087547
W.2025-11-01_154043.29d2ba3b,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_154043.29d2ba3b,0.388761908,466,60503,0.05,0.01,2,0.05,-0.1,0.5,0.001,0.028147273,0.16777149,0.077101432,-0.011238081,0.038373271,-0.011803836,0.170094252,0.530490118,0.830486141,0.048824258
W.2025-11-02_122023.2356f3a7,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_122023.2356f3a7,0.412689567,500,60503,0.2,0.001,0,0,0,0.1,0.0001,0.028187665,0.167891827,0.072938952,0.122386346,0.019553588,0.145435452,0.230772722,0.528360943,0.83377147,0.028316716
W.2025-11-02_124938.ba47eb9f,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_124938.ba47eb9f,0.300051838,500,60503,0.05,0.05,0.5,0.1,-0.05,0.1,0.001,0.028199797,0.167927953,0.079111307,-0.060277908,-0.040867167,-0.043283223,0.125502917,0.565262728,0.861766176,0.040384226
W.2025-11-01_225110.3192b000,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_225110.3192b000,0.573199451,146,60503,0.2,0.001,2,0.05,-0.05,0.5,0,0.028201549,0.167933169,0.077930363,-0.042837738,0.052691867,-0.033413903,0.142410444,0.542765564,0.842846686,0.045229269
W.2025-11-02_041157.fa9fc290,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_041157.fa9fc290,0.568806112,500,60503,0.2,0.01,0.5,0.05,-0.05,0,0.0001,0.028364862,0.16841871,0.068893902,0.184070393,0.050810454,0.224167831,0.28959199,0.483353472,0.784861041,0.035793138
W.2025-11-02_003659.6f7f8269,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_003659.6f7f8269,0.682786345,500,60503,0.2,0.05,0.5,0.2,-0.1,0.5,0,0.028508941,0.168845909,0.075504324,0.046874174,0.049559005,0.028964722,0.185677443,0.520163782,0.819698099,0.039919845
W.2025-11-02_084436.9d40a31e,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_084436.9d40a31e,0.590936065,500,60503,0.2,0.01,0.5,0,-0.05,0.5,0,0.02872896,0.169496194,0.076239457,0.023270607,0.009319345,0.016311768,0.179241202,0.533971411,0.833773979,0.042427032
W.2025-11-02_100833.c52eec92,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_100833.c52eec92,0.634517252,500,60503,0.2,0.05,0.5,0.05,-0.05,0.5,0,0.028747115,0.169549742,0.076057791,0.031864357,-0.00745082,0.025238891,0.190487171,0.528093841,0.828372569,0.045169205
W.2025-11-02_092942.7f740838,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_092942.7f740838,0.407952726,500,60503,0.2,0.001,0,0.2,0,0.1,0.001,0.02905776,0.170463367,0.072643365,0.134036648,0.014324147,0.154766785,0.235758855,0.525440616,0.830388166,0.028934716
W.2025-11-01_212527.46f2f9e0,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_212527.46f2f9e0,0.379205167,135,60503,0.05,0.001,2,0.05,-0.1,0.1,0,0.029268435,0.171080199,0.078713869,-0.055654492,-0.035209694,-0.04535804,0.11242497,0.553605617,0.852619584,0.044020169
W.2025-11-01_224442.4874d049,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_224442.4874d049,0.264424175,500,60503,0.05,0.05,0,0.1,0,0.5,0.0001,0.029293886,0.171154567,0.077678403,-0.015454941,-0.01252434,-0.011414547,0.161236882,0.54034266,0.838058924,0.047736904
W.2025-11-02_014615.d93484b8,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_014615.d93484b8,0.305522799,500,60503,0.1,0.05,0.5,0.2,-0.05,0,0,0.029591865,0.172022861,0.072427231,0.131627172,0.034211345,0.160060126,0.231954367,0.525007194,0.827370233,0.026553812
W.2025-11-02_021046.3aedd477,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_021046.3aedd477,0.552169204,500,60503,0.2,0.05,0,0.05,-0.05,0.1,0.001,0.029765419,0.172526575,0.075458629,0.057822618,0.051336338,0.060441973,0.17989082,0.533573731,0.838036301,0.030651949
W.2025-11-02_103117.636e8c5f,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_103117.636e8c5f,0.75116843,500,60503,0.2,0.05,1,0.1,-0.1,0.5,0.0001,0.029792541,0.17260516,0.069391359,0.173688383,0.117726179,0.208483302,0.272387765,0.483734368,0.779633381,0.033299262
W.2025-11-01_200523.18d0b3d6,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_200523.18d0b3d6,0.56499207,500,60503,0.2,0.05,0,0,-0.05,0.5,0.0001,0.029818011,0.172678924,0.077734406,-0.007537932,0.039576494,-0.010360692,0.13980306,0.548105138,0.845977202,0.035578285
W.2025-11-02_012441.4a31639b,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_012441.4a31639b,0.406075716,500,60503,0.1,0.05,0.5,0.2,-0.05,0.5,0.001,0.029824818,0.172698634,0.075796781,0.045023851,0.028293893,0.025081844,0.189130463,0.521083276,0.818555828,0.044322313
W.2025-11-02_120751.4088b4eb,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_120751.4088b4eb,0.660853028,151,60503,0.2,0.001,2,0.05,-0.1,0.1,0.001,0.029869816,0.172828864,0.078459968,-0.020192234,0.030484984,-0.011852468,0.127596434,0.560915848,0.857533987,0.036434257
W.2025-11-02_015144.02c4c124,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_015144.02c4c124,0.584648967,239,60503,0.2,0.001,1,0.05,-0.05,0.5,0.0001,0.029930269,0.173003667,0.079844158,-0.073349387,-0.043067877,-0.052573957,0.101664289,0.566081142,0.862734992,0.043476088
W.2025-11-01_163430.97cb0333,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_163430.97cb0333,0.565906346,177,60503,0.2,0.001,1,0.05,-0.05,0.1,0.0001,0.029951006,0.173063589,0.074591678,0.089141136,0.0727783,0.064079045,0.20859149,0.51172513,0.811166038,0.040197046
W.2025-11-02_052523.169e9253,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_052523.169e9253,0.496410906,500,60503,0.2,0.01,0.5,0.2,-0.05,0,0.0001,0.030149497,0.173636105,0.072002458,0.150523156,-0.007638115,0.181961439,0.24709638,0.52270708,0.824134736,0.028105355
W.2025-11-02_032856.a8dc0475,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_032856.a8dc0475,0.304787934,500,60503,0.05,0.05,0.5,0.1,-0.1,0.5,0,0.030350076,0.174212731,0.078263418,-0.013431882,0.003655736,-0.006031898,0.1258002,0.562751706,0.85949491,0.033384817
W.2025-11-01_152556.54cde06b,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_152556.54cde06b,0.596570134,500,60503,0.1,0.05,2,0,-0.1,0.5,0.0001,0.030524354,0.174712203,0.077092646,0.012102873,0.056861971,0.006032279,0.172895993,0.533125151,0.831573891,0.046038213
W.2025-11-01_235510.c09a1a6e,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_235510.c09a1a6e,0.534119189,500,60503,0.2,0.01,0.5,0.05,-0.05,0.1,0.001,0.030552207,0.174791896,0.077908809,0.009088837,0.00620621,0.022730843,0.140256162,0.561905788,0.864082737,0.030934757
W.2025-11-02_113045.9a6e7432,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_113045.9a6e7432,0.503979683,500,60503,0.2,0.01,0.5,0.1,-0.05,0,0.0001,0.030597708,0.174922006,0.070789963,0.156920759,0.011722102,0.201482718,0.258071784,0.508044077,0.805869966,0.032536197
W.2025-11-02_080210.8d47aac0,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_080210.8d47aac0,0.389020264,295,60503,0.05,0.01,2,0.1,-0.1,0.5,0.001,0.030680994,0.17515991,0.076007334,0.043785901,0.034379527,0.017384149,0.18970297,0.525027688,0.82230777,0.045173544
W.2025-11-02_053833.cc2dc1fe,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_053833.cc2dc1fe,0.30780831,500,60503,0.1,0.05,0.5,0.05,-0.05,0,0,0.030681104,0.175160223,0.0727461,0.124438296,0.00317679,0.153942805,0.224251179,0.525390929,0.825558973,0.028327359
W.2025-11-02_152425.b15c9222,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_152425.b15c9222,0.47120595,101,60503,0.1,0.001,2,0.2,-0.1,0.5,0.0001,0.030704056,0.175225728,0.078211024,-0.025697482,0.05261502,-0.02399364,0.122327195,0.549194837,0.846439999,0.038867247
W.2025-11-02_060901.dfb3c833,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_060901.dfb3c833,0.563789487,500,60503,0.2,0.05,0.5,0.1,-0.05,0.5,0.001,0.031028349,0.176148657,0.070380836,0.168274957,0.066021972,0.191419622,0.263542181,0.48878584,0.784309669,0.037774575
W.2025-11-02_011341.1db7835f,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_011341.1db7835f,0.419828296,500,60503,0.1,0.01,2,0.05,-0.1,0,0.001,0.031134122,0.176448637,0.067549581,0.220339235,0.144595422,0.268971209,0.311819182,0.469973536,0.757406205,0.038014484
W.2025-11-02_173620.281dab32,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_173620.281dab32,0.578463316,173,60503,0.2,0.001,2,0.05,-0.05,0.5,0.0001,0.031178583,0.176574581,0.07927029,-0.056254662,0.019894065,-0.045249368,0.097324187,0.557962488,0.855395273,0.042765781
W.2025-11-02_054924.cdd63708,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_054924.cdd63708,0.337949812,500,60503,0.1,0.05,0,0.05,-0.05,0.5,0.0001,0.031514779,0.177524024,0.078835605,-0.037316089,-0.053044359,-0.029608697,0.119149571,0.556103906,0.85192747,0.041338095
W.2025-11-01_210836.78c23158,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_210836.78c23158,0.341016173,500,60503,0.1,0.01,1,0,-0.05,0.5,0.0001,0.031901115,0.178608833,0.079160932,-0.053273974,0.029586511,-0.041430077,0.110810586,0.556270957,0.853852198,0.044065082
W.2025-11-01_204737.951257e6,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_204737.951257e6,0.505200922,500,60503,0.2,0.01,0.5,0.2,-0.05,0.1,0.001,0.031913733,0.178644152,0.070118348,0.166402539,0.034598761,0.201269121,0.255934322,0.4973967,0.792487403,0.031832549
W.2025-11-01_151747.a94e8e04,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_151747.a94e8e04,0.123922214,500,60503,0.05,0.01,0,0.1,0,0.5,0,0.032107422,0.179185439,0.077542283,-0.002485845,0.006006868,0.003653974,0.140155155,0.546049146,0.843062989,0.042745303
W.2025-11-01_215924.c48b5abb,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_215924.c48b5abb,0.411952078,500,60503,0.05,0.05,0,0.2,-0.1,0.5,0.0001,0.032171995,0.179365534,0.076439611,0.005166128,0.100808739,-0.002547953,0.13607339,0.543700086,0.843326244,0.034491769
W.2025-11-02_082441.fd84fef0,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_082441.fd84fef0,0.385286808,264,60503,0.05,0.01,2,0.1,-0.1,0.5,0.0001,0.032192562,0.179422859,0.077293936,0.01715913,0.060432408,0.000600793,0.16090539,0.534474239,0.829757427,0.043954481
W.2025-11-01_191256.bf583af4,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_191256.bf583af4,0.211523265,500,60503,0.05,0.001,2,0.1,-0.05,0,0,0.032201094,0.179446634,0.065755838,0.27147313,0.310172532,0.239615174,0.339220371,0.434832928,0.731921538,0.032927945
W.2025-11-01_234232.b47886cd,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_234232.b47886cd,0.38166669,500,60503,0.1,0.05,0.5,0.1,-0.1,0.1,0.0001,0.03238698,0.179963829,0.07183105,0.15132638,0.032366098,0.181077043,0.239999961,0.519047349,0.817545898,0.026611409
W.2025-11-02_172600.ea91438e,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_172600.ea91438e,0.656072378,129,60503,0.2,0.001,2,0,-0.1,0.5,0.0001,0.032456422,0.180156659,0.075593737,0.048124854,0.097649175,0.03803894,0.17039971,0.527299325,0.825853785,0.03779145
W.2025-11-02_000143.69f09097,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_000143.69f09097,0.689073026,500,60503,0.2,0.05,1,0.05,-0.1,0,0,0.032596885,0.180546075,0.070670147,0.168911346,-0.021102447,0.201624696,0.258693855,0.509977997,0.808360692,0.031599422
W.2025-11-02_082913.144b76e1,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_082913.144b76e1,0.477201998,500,60503,0.2,0.01,0.5,0,-0.05,0.1,0.001,0.032768227,0.181019964,0.070904737,0.154841932,0.007186115,0.192428439,0.243999497,0.512863749,0.80944467,0.028181062
W.2025-11-02_121213.6b70c869,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_121213.6b70c869,0.394834846,500,60503,0.1,0.05,0,0.2,-0.05,0.5,0.0001,0.032824441,0.181175167,0.078628375,-0.031865641,0.022429392,-0.029668001,0.120116109,0.553717614,0.850524132,0.042662372
W.2025-11-02_170011.290507cf,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_170011.290507cf,0.460257798,500,60503,0.1,0.05,0,0,0,0.5,0.0001,0.032936475,0.181484089,0.078052121,-0.007081312,0.038028682,-0.006739925,0.151722162,0.547046679,0.84351137,0.045972335
W.2025-11-02_094937.1eaaa887,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_094937.1eaaa887,0.25939706,100,60503,0.1,0.001,0.5,0.1,0,0.5,0.001,0.033371177,0.182677797,0.077412807,0.017164188,-0.015951817,0.020464798,0.137437162,0.553681784,0.849633565,0.034264666
W.2025-11-01_165752.c7baccb3,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_165752.c7baccb3,0.362861335,500,60503,0.05,0.05,0.5,0.05,-0.05,0.5,0,0.033698881,0.18357255,0.07965732,-0.058550773,0.008665555,-0.046457138,0.105783998,0.567274996,0.864493872,0.044869668
W.2025-11-01_171030.003d38bb,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_171030.003d38bb,0.634493411,500,60503,0.2,0.05,1,0.05,-0.1,0,0.0001,0.033749091,0.183709256,0.069884778,0.173766065,0.046576454,0.21582923,0.262517364,0.499517478,0.790860312,0.03289453
W.2025-11-02_015942.de2eee61,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_015942.de2eee61,0.343965381,500,60503,0.1,0.01,0.5,0.1,-0.05,0.1,0.001,0.033870378,0.184039066,0.077530627,0.015004582,0.061252148,0.014748885,0.139709193,0.546454307,0.847283188,0.036021789
W.2025-11-02_053547.f4c274d0,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_053547.f4c274d0,0.336999983,468,60503,0.1,0.01,1,0.1,-0.05,0.5,0.001,0.033927984,0.184195505,0.079193879,-0.033380786,-0.00829557,-0.03017633,0.110361639,0.561141775,0.856729215,0.042457753
W.2025-11-02_040645.3148c371,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_040645.3148c371,0.244181126,500,60503,0.05,0.01,1,0.05,-0.05,0.5,0.0001,0.034083309,0.184616654,0.077175623,0.02595344,-0.014328717,0.019224806,0.155399074,0.545082693,0.841762865,0.041234391
W.2025-11-02_111740.fe3abfd9,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_111740.fe3abfd9,0.464914709,100,60503,0.2,0.001,0,0,0,0.5,0,0.034351285,0.185340997,0.070911893,0.165144361,0.053673332,0.191247257,0.246979071,0.504446941,0.7958921,0.032271898
W.2025-11-02_042324.4f3b1b6f,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_042324.4f3b1b6f,0.563434541,500,60503,0.2,0.05,0.5,0.05,-0.1,0.1,0.0001,0.034743478,0.186396025,0.075735055,0.066693296,0.070242185,0.074082821,0.165008495,0.546067657,0.850896157,0.025801456
W.2025-11-02_081854.8f592240,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_081854.8f592240,0.167483866,500,60503,0.05,0.001,1,0.05,-0.05,0,0.001,0.034792721,0.186528069,0.06183994,0.321553326,0.236392217,0.334147411,0.378443078,0.432534745,0.711036272,0.032820845
W.2025-11-02_062435.cbcb7ed5,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_062435.cbcb7ed5,0.361335546,137,60503,0.1,0.001,2,0.2,-0.05,0.5,0.0001,0.034817744,0.186595134,0.079327363,-0.026385803,0.031511672,-0.025925926,0.098526606,0.560769939,0.85530133,0.039412923
W.2025-11-02_055925.328eb803,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_055925.328eb803,0.536733329,185,60503,0.2,0.001,1,0.2,-0.05,0.1,0.0001,0.035188763,0.18758668,0.079773665,-0.043571441,0.050394848,-0.034144178,0.086709185,0.565626403,0.862559975,0.037052493
W.2025-11-02_022101.ac53fdbf,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_022101.ac53fdbf,0.480184942,500,60503,0.2,0.01,0.5,0.05,-0.05,0,0,0.035223142,0.187678293,0.070168148,0.170282106,-0.012472968,0.215472533,0.253122714,0.511402751,0.803296038,0.030328994
W.2025-11-02_010537.8ba1f24c,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_010537.8ba1f24c,0.568776786,500,60503,0.2,0.05,1,0.2,-0.1,0,0.0001,0.035455642,0.188296686,0.070971317,0.161122063,-0.010968066,0.196387812,0.243630114,0.515527303,0.807613549,0.03009485
W.2025-11-02_020932.1cb1a737,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_020932.1cb1a737,0.242259026,102,60503,0.05,0.001,2,0.1,-0.05,0.5,0,0.035654033,0.188822756,0.078624992,-0.001657028,0.011527405,0.003754804,0.117252168,0.55965882,0.853274116,0.040128141
W.2025-11-02_180935.5973b2e7,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_180935.5973b2e7,0.675848603,500,60503,0.2,0.05,0,0.05,-0.05,0.5,0,0.035706742,0.188962277,0.077570513,0.022495214,0.036226596,0.014625207,0.140119393,0.551460524,0.847460373,0.037096058
W.2025-11-01_154747.a8b3295b,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_154747.a8b3295b,0.496620238,500,60503,0.2,0.01,0.5,0.1,-0.05,0,0,0.035769224,0.189127534,0.070687911,0.165522517,0.017763283,0.209832869,0.249342631,0.513977545,0.805247866,0.031527804
W.2025-11-02_013448.2e260f1d,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_013448.2e260f1d,0.518106699,500,60503,0.2,0.05,0,0.1,-0.05,0.1,0,0.035784918,0.18916902,0.08212749,-0.07079552,-0.031796615,-0.061313372,0.057155346,0.613455074,0.907477708,0.028148044
W.2025-11-01_193156.70fe5d26,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_193156.70fe5d26,0.326730043,500,60503,0.1,0.01,0.5,0.05,-0.05,0.1,0.001,0.035896379,0.189463398,0.07885787,-0.017492336,0.059561032,-0.016288731,0.105688604,0.560150829,0.857761722,0.036006788
W.2025-11-01_180221.07a68488,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_180221.07a68488,0.365749925,500,60503,0.1,0.05,0.5,0.1,-0.05,0.1,0.001,0.036181966,0.190215579,0.081758038,-0.068494822,-0.039612146,-0.055530485,0.066422283,0.598060242,0.892577899,0.033575574
W.2025-11-01_172524.4ccab7ef,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_172524.4ccab7ef,0.248485595,478,60503,0.05,0.01,1,0.1,-0.05,0.5,0.001,0.036304647,0.190537783,0.078171377,0.018922878,-0.019463665,0.019320549,0.143306108,0.554429957,0.846981388,0.041918248
W.2025-11-02_031638.f68c6b1d,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_031638.f68c6b1d,0.621895313,500,60503,0.2,0.05,1,0.1,-0.1,0,0,0.036436246,0.190882806,0.070311689,0.170662528,0.023364485,0.206848346,0.250126932,0.509091633,0.800394959,0.030492584
